gene_id	name	dependency_score	essential	wt_biomass	ko_biomass
b4392	slt	0.0	False	0.9823718127269785	0.9823718127269818
b2701	mltB	0.0	False	0.9823718127269785	0.9823718127269818
b2963	mltC	0.0	False	0.9823718127269785	0.9823718127269818
b4474	frlC	0.0	False	0.9823718127269785	0.9823718127269818
b0957	ompA	0.0	False	0.9823718127269785	0.9823718127269818
b3374	frlD	0.0	False	0.9823718127269785	0.9823718127269818
b2919	scpB	0.0	False	0.9823718127269785	0.9823718127269818
b3370	frlA	0.0	False	0.9823718127269785	0.9823718127269818
b1319	ompG	0.0	False	0.9823718127269785	0.9823718127269818
b4321	gntP	0.0	False	0.9823718127269785	0.9823718127269818
b0875	aqpZ	0.0	False	0.9823718127269785	0.9823718127269818
b0260	mmuP	0.0	False	0.9823718127269785	0.9823718127269818
b2917	scpA	0.0	False	0.9823718127269785	0.9823718127269818
b3599	mtlA	0.0	False	0.9823718127269785	0.9823718127269818
b1395	paaH	0.0	False	0.9823718127269785	0.9823718127269818
b2167	fruA	0.0	False	0.9823718127269785	0.9823718127269818
b4040	ubiA	1.0	True	0.9823718127269785	0.0
b4322	uxuA	6.780872640532758e-16	False	0.9823718127269785	0.9823718127269778
b2169	fruB	9.8322653287725e-15	False	0.9823718127269785	0.9823718127269688
b0784	moaD	1.0	True	0.9823718127269785	-3.298153977867259e-15
b0353	mhpT	0.0	False	0.9823718127269785	0.982371812726991
b1232	purU	1.469189072115431e-15	False	0.9823718127269785	0.982371812726977
b0126	can	1.469189072115431e-15	False	0.9823718127269785	0.982371812726977
b0339	cynT	1.469189072115431e-15	False	0.9823718127269785	0.982371812726977
b0261	mmuM	1.469189072115431e-15	False	0.9823718127269785	0.982371812726977
b3633	waaA	0.9999999999999997	True	0.9823718127269785	3.2575107396878926e-16
b3624	waaZ	0.0	False	0.9823718127269785	0.9823718127269874
b2801	fucP	0.0	False	0.9823718127269785	0.9823718127269833
b3917	sbp	0.0	False	0.9823718127269785	0.9823718127269833
b0428	cyoE	0.0	False	0.9823718127269785	0.9823718127269833
b3630	waaP	0.0	False	0.9823718127269785	0.9823718127269833
b1611	fumC	0.0	False	0.9823718127269785	0.9823718127269833
b3625	waaY	0.0	False	0.9823718127269785	0.9823718127269833
b3621	waaC	0.0	False	0.9823718127269785	0.9823718127269833
b0764	modB	0.0	False	0.9823718127269785	0.9823718127269833
b1612	fumA	0.0	False	0.9823718127269785	0.9823718127269833
b3620	waaF	0.0	False	0.9823718127269785	0.9823718127269833
b0621	dcuC	0.0	False	0.9823718127269785	0.9823718127269833
b3632	waaQ	0.0	False	0.9823718127269785	0.9823718127269833
b3623	waaU	0.0	False	0.9823718127269785	0.9823718127269833
b2423	cysW	0.0	False	0.9823718127269785	0.9823718127269833
b0765	modC	0.0	False	0.9823718127269785	0.9823718127269833
b3730	glmU	1.0	True	0.9823718127269785	0.0
b2424	cysU	8.702119888683707e-15	False	0.9823718127269785	0.9823718127269699
b2425	cysP	1.0397338048816896e-14	False	0.9823718127269785	0.9823718127269683
b2104	thiM	1.0397338048816896e-14	False	0.9823718127269785	0.9823718127269683
b1002	agp	1.0397338048816896e-14	False	0.9823718127269785	0.9823718127269683
b2388	glk	1.0397338048816896e-14	False	0.9823718127269785	0.9823718127269683
b0763	modA	1.0397338048816896e-14	False	0.9823718127269785	0.9823718127269683
b2422	cysA	1.0397338048816896e-14	False	0.9823718127269785	0.9823718127269683
b3789	rffH	1.0397338048816896e-14	False	0.9823718127269785	0.9823718127269683
b2877	mocA	1.0397338048816896e-14	False	0.9823718127269785	0.9823718127269683
b0394	mak	1.0397338048816896e-14	False	0.9823718127269785	0.9823718127269683
b2039	rfbA	1.0397338048816896e-14	False	0.9823718127269785	0.9823718127269683
b2020	hisD	1.0	True	0.9823718127269785	0.0
b2022	hisB	1.0	True	0.9823718127269785	0.0
b0134	panB	1.0	True	0.9823718127269785	0.0
b0009	mog	1.0	True	0.9823718127269785	-4.14350148531768e-16
b2519	pbpC	7.571974448594913e-15	False	0.9823718127269785	0.982371812726971
b1069	murJ	0.9999999999999989	True	0.9823718127269785	1.0993846592890863e-15
b0154	hemL	1.0	True	0.9823718127269785	0.0
b2514	hisS	0.0	False	0.9823718127269785	0.9823718127269807
b2533	suhB	4.407567216346293e-15	False	0.9823718127269785	0.9823718127269742
b2309	hisJ	4.407567216346293e-15	False	0.9823718127269785	0.9823718127269742
b0112	aroP	4.407567216346293e-15	False	0.9823718127269785	0.9823718127269742
b0785	moaE	0.9999999999999989	True	0.9823718127269785	1.0993846592890863e-15
b0826	moeB	1.0	True	0.9823718127269785	0.0
b1008	rutE	0.0	False	0.9823718127269785	0.9823718127269802
b0349	mhpC	0.0	False	0.9823718127269785	0.9823718127269814
b4055	aphA	0.0	False	0.9823718127269785	0.9823718127269814
b3805	hemC	1.0	True	0.9823718127269785	-1.8753310467787096e-16
b0529	folD	0.011883202710387515	False	0.9823718127269785	0.970698089339373
b4041	plsB	9.8322653287725e-15	False	0.9823718127269785	0.9823718127269688
b3941	metF	0.9999999999999989	True	0.9823718127269785	1.0993846592890863e-15
b2418	pdxK	0.0	False	0.9823718127269785	0.9823718127269803
b2103	thiD	0.9999999999999989	True	0.9823718127269785	1.0993846592890863e-15
b1059	solA	2.3733054241864654e-15	False	0.9823718127269785	0.9823718127269762
b3451	ugpE	6.215799920488362e-15	False	0.9823718127269785	0.9823718127269724
b3996	nudC	6.215799920488362e-15	False	0.9823718127269785	0.9823718127269724
b3824	rhtB	6.215799920488362e-15	False	0.9823718127269785	0.9823718127269724
b3450	ugpC	6.215799920488362e-15	False	0.9823718127269785	0.9823718127269724
b0813	rhtA	6.215799920488362e-15	False	0.9823718127269785	0.9823718127269724
b0352	mhpE	6.215799920488362e-15	False	0.9823718127269785	0.9823718127269724
b2411	ligA	6.215799920488362e-15	False	0.9823718127269785	0.9823718127269724
b3452	ugpA	6.215799920488362e-15	False	0.9823718127269785	0.9823718127269724
b1109	ndh	6.215799920488362e-15	False	0.9823718127269785	0.9823718127269724
b3453	ugpB	6.215799920488362e-15	False	0.9823718127269785	0.9823718127269724
b2288	nuoA	0.11072915513569376	False	0.9823718127269785	0.8735946118746002
b0142	folK	0.999999999996301	True	0.9823718127269785	3.633913299880955e-12
b3608	gpsA	1.0	True	0.9823718127269785	0.0
b0508	hyi	6.780872640532758e-16	False	0.9823718127269785	0.9823718127269778
b3426	glpD	0.0	False	0.9823718127269785	0.9823718127269803
b0003	thrB	1.0	True	0.9823718127269785	-1.0993846592890863e-15
b4013	metA	1.0	True	0.9823718127269785	0.0
b2278	nuoL	0.11072915513537065	False	0.9823718127269785	0.8735946118749176
b2277	nuoM	0.11072915513570065	False	0.9823718127269785	0.8735946118745934
b2241	glpA	3.390436320266379e-15	False	0.9823718127269785	0.9823718127269752
b2287	nuoB	0.11072915513570122	False	0.9823718127269785	0.8735946118745929
b2284	nuoF	0.11072915513570404	False	0.9823718127269785	0.8735946118745901
b2021	hisC	1.0	True	0.9823718127269785	-5.496923296445432e-16
b2243	glpC	0.0	False	0.9823718127269785	0.982371812726985
b2282	nuoH	0.1107291551289634	False	0.9823718127269785	0.8735946118812119
b2868	xdhC	1.3561745281065517e-15	False	0.9823718127269785	0.9823718127269772
b2286	nuoC	0.1107291551357011	False	0.9823718127269785	0.873594611874593
b2242	glpB	0.0	False	0.9823718127269785	0.9823718127269804
b2279	nuoK	0.11072915513569727	False	0.9823718127269785	0.8735946118745967
b2866	xdhA	9.154178064719224e-15	False	0.9823718127269785	0.9823718127269695
b0243	proA	0.000916019758760007	False	0.9823718127269785	0.9814719407360717
b2867	xdhB	0.0	False	0.9823718127269785	0.982371812726991
b2280	nuoJ	0.1107291551357159	False	0.9823718127269785	0.8735946118745784
b0678	nagB	0.0	False	0.9823718127269785	0.98237181272699
b0974	hyaC	2.0342617921598275e-15	False	0.9823718127269785	0.9823718127269765
b1852	zwf	0.0069833732664620835	False	0.9823718127269785	0.975511543672255
b2276	nuoN	0.11072915513569274	False	0.9823718127269785	0.8735946118746012
b3128	garD	0.0	False	0.9823718127269785	0.9823718127269809
b2283	nuoG	0.11072915513356965	False	0.9823718127269785	0.8735946118766869
b2285	nuoE	0.11072915513570043	False	0.9823718127269785	0.8735946118745936
b2995	hybB	6.1027853764794826e-15	False	0.9823718127269785	0.9823718127269725
b2996	hybA	4.8596253923818106e-15	False	0.9823718127269785	0.9823718127269737
b2281	nuoI	0.11072915513570213	False	0.9823718127269785	0.873594611874592
b4358	lgoD	0.0	False	0.9823718127269785	0.9823718127269845
b2615	nadK	1.0	True	0.9823718127269785	-5.656032134584257e-13
b0973	hyaB	9.215205918484019e-13	False	0.9823718127269785	0.9823718127260732
b2997	hybO	0.0	False	0.9823718127269785	0.9823718127269809
b2994	hybC	0.0	False	0.9823718127269785	0.9823718127269809
b0972	hyaA	0.0	False	0.9823718127269785	0.9823718127269809
b4478	dgoD	0.0	False	0.9823718127269785	0.9823718127269809
b2530	iscS	0.9999999999999996	True	0.9823718127269785	4.1144617569234994e-16
b2529	iscU	2.272909132353128e-06	False	0.9823718127269785	0.982369579885114
b4356	lgoT	7.119916272559396e-15	False	0.9823718127269785	0.9823718127269715
b3807	cyaY	1.0	True	0.9823718127269785	-1.1524789757739735e-15
b3028	mdaB	0.0	False	0.9823718127269785	0.9823718127269813
b3691	dgoT	0.0	False	0.9823718127269785	0.9823718127269809
b1740	nadE	1.0	True	0.9823718127269785	-2.8491066535184643e-12
b1603	pntA	4.068523584319655e-15	False	0.9823718127269785	0.9823718127269745
b2528	iscA	2.272909138342899e-06	False	0.9823718127269785	0.9823695798851081
b3127	garP	0.0	False	0.9823718127269785	0.9823718127269836
b1136	icd	0.9999999999999989	True	0.9823718127269785	1.1079778660275025e-15
b2789	gudP	0.0	False	0.9823718127269785	0.9823718127269909
b2265	menF	2.599334512204224e-15	False	0.9823718127269785	0.9823718127269759
b1602	pntB	2.599334512204224e-15	False	0.9823718127269785	0.9823718127269759
b2045	wcaK	2.599334512204224e-15	False	0.9823718127269785	0.9823718127269759
b3962	sthA	2.599334512204224e-15	False	0.9823718127269785	0.9823718127269759
b0931	pncB	2.599334512204224e-15	False	0.9823718127269785	0.9823718127269759
b1186	nhaB	2.599334512204224e-15	False	0.9823718127269785	0.9823718127269759
b0593	entC	2.599334512204224e-15	False	0.9823718127269785	0.9823718127269759
b0595	entB	2.599334512204224e-15	False	0.9823718127269785	0.9823718127269759
b4015	aceA	2.599334512204224e-15	False	0.9823718127269785	0.9823718127269759
b0019	nhaA	2.599334512204224e-15	False	0.9823718127269785	0.9823718127269759
b0757	galK	2.599334512204224e-15	False	0.9823718127269785	0.9823718127269759
b2518	ndk	2.599334512204224e-15	False	0.9823718127269785	0.9823718127269759
b0451	amtB	2.599334512204224e-15	False	0.9823718127269785	0.9823718127269759
b4267	idnD	2.599334512204224e-15	False	0.9823718127269785	0.9823718127269759
b2025	hisF	0.9999999999999993	True	0.9823718127269785	6.529284554588476e-16
b2023	hisH	1.0	True	0.9823718127269785	0.0
b0756	galM	0.0	False	0.9823718127269785	0.9823718127269855
b1262	trpC	1.0	True	0.9823718127269785	-6.529284554588476e-16
b2710	norV	3.616465408284138e-15	False	0.9823718127269785	0.9823718127269749
b4119	melA	2.599334512204224e-15	False	0.9823718127269785	0.9823718127269759
b2711	norW	2.599334512204224e-15	False	0.9823718127269785	0.9823718127269759
b3770	ilvE	1.0	True	0.9823718127269785	-6.529284554588476e-16
b0026	ileS	0.0	False	0.9823718127269785	0.9823718127269881
b3628	waaB	2.599334512204224e-15	False	0.9823718127269785	0.9823718127269759
b3476	nikA	2.599334512204224e-15	False	0.9823718127269785	0.9823718127269759
b0401	brnQ	2.599334512204224e-15	False	0.9823718127269785	0.9823718127269759
b2093	gatB	2.599334512204224e-15	False	0.9823718127269785	0.9823718127269759
b2508	guaB	0.0010098288189543216	False	0.9823718127269785	0.9813797853595584
b3477	nikB	0.0	False	0.9823718127269785	0.9823718127269814
b3478	nikC	2.599334512204224e-15	False	0.9823718127269785	0.9823718127269759
b3480	nikE	2.599334512204224e-15	False	0.9823718127269785	0.9823718127269759
b2094	gatA	2.599334512204224e-15	False	0.9823718127269785	0.9823718127269759
b3479	nikD	2.599334512204224e-15	False	0.9823718127269785	0.9823718127269759
b2092	gatC	2.599334512204224e-15	False	0.9823718127269785	0.9823718127269759
b4390	nadR	2.599334512204224e-15	False	0.9823718127269785	0.9823718127269759
b3265	acrE	2.599334512204224e-15	False	0.9823718127269785	0.9823718127269759
b3266	acrF	2.599334512204224e-15	False	0.9823718127269785	0.9823718127269759
b3093	exuT	2.599334512204224e-15	False	0.9823718127269785	0.9823718127269759
b0639	nadD	1.0	True	0.9823718127269785	-1.9010011980684343e-12
b0751	pnuC	0.0	False	0.9823718127269785	0.9823718127269845
b3161	mtr	0.0	False	0.9823718127269785	0.9823718127269813
b1236	galU	0.0	False	0.9823718127269785	0.9823718127269813
b1768	pncA	0.0	False	0.9823718127269785	0.9823718127269813
b4485	ytfR	0.0	False	0.9823718127269785	0.9823718127269813
b1991	cobT	0.0	False	0.9823718127269785	0.9823718127269813
b3679	yidK	0.0	False	0.9823718127269785	0.9823718127269813
b4231	yjfF	0.0	False	0.9823718127269785	0.9823718127269813
b0109	nadC	1.0	True	0.9823718127269785	-7.588732749519783e-13
b4230	ytfT	0.0	False	0.9823718127269785	0.9823718127269813
b2889	idi	2.599334512204224e-15	False	0.9823718127269785	0.9823718127269759
b2148	mglC	2.599334512204224e-15	False	0.9823718127269785	0.9823718127269759
b0073	leuB	1.0	True	0.9823718127269785	-3.264642277294238e-16
b1223	narK	0.0	False	0.9823718127269785	0.9823718127269842
b2150	mglB	2.599334512204224e-15	False	0.9823718127269785	0.9823718127269759
b3367	nirC	2.599334512204224e-15	False	0.9823718127269785	0.9823718127269759
b2149	mglA	2.599334512204224e-15	False	0.9823718127269785	0.9823718127269759
b0072	leuC	1.0	True	0.9823718127269785	-6.529284554588476e-16
b0071	leuD	1.0	True	0.9823718127269785	0.0
b4227	ytfQ	5.5377126564350864e-15	False	0.9823718127269785	0.982371812726973
b0074	leuA	1.0	True	0.9823718127269785	-6.529284554588476e-16
b2203	napB	0.0	False	0.9823718127269785	0.9823718127269846
b2943	galP	2.599334512204224e-15	False	0.9823718127269785	0.9823718127269759
b2202	napC	2.599334512204224e-15	False	0.9823718127269785	0.9823718127269759
b2205	napG	2.599334512204224e-15	False	0.9823718127269785	0.9823718127269759
b0918	kdsB	1.0	True	0.9823718127269785	-8.161649406620647e-17
b3198	kdsC	1.0	True	0.9823718127269785	0.0
b2206	napA	0.0	False	0.9823718127269785	0.98237181272699
b0160	dgt	7.345945360577155e-15	False	0.9823718127269785	0.9823718127269713
b2204	napH	7.345945360577155e-15	False	0.9823718127269785	0.9823718127269713
b1225	narH	7.345945360577155e-15	False	0.9823718127269785	0.9823718127269713
b1215	kdsA	0.9999999999999996	True	0.9823718127269785	4.645342353977226e-16
b4196	ulaD	0.0	False	0.9823718127269785	0.9823718127269963
b3581	sgbH	3.1644072322486206e-15	False	0.9823718127269785	0.9823718127269754
b0698	kdpA	3.1644072322486206e-15	False	0.9823718127269785	0.9823718127269754
b1466	narW	3.1644072322486206e-15	False	0.9823718127269785	0.9823718127269754
b1465	narV	3.1644072322486206e-15	False	0.9823718127269785	0.9823718127269754
b1467	narY	3.1644072322486206e-15	False	0.9823718127269785	0.9823718127269754
b0696	kdpC	3.1644072322486206e-15	False	0.9823718127269785	0.9823718127269754
b3366	nirD	3.1644072322486206e-15	False	0.9823718127269785	0.9823718127269754
b0697	kdpB	3.1644072322486206e-15	False	0.9823718127269785	0.9823718127269754
b4513	kdpF	3.1644072322486206e-15	False	0.9823718127269785	0.9823718127269754
b1468	narZ	3.1644072322486206e-15	False	0.9823718127269785	0.9823718127269754
b1226	narJ	3.1644072322486206e-15	False	0.9823718127269785	0.9823718127269754
b3365	nirB	3.1644072322486206e-15	False	0.9823718127269785	0.9823718127269754
b1224	narG	3.1644072322486206e-15	False	0.9823718127269785	0.9823718127269754
b4071	nrfB	3.1644072322486206e-15	False	0.9823718127269785	0.9823718127269754
b1227	narI	3.1644072322486206e-15	False	0.9823718127269785	0.9823718127269754
b1363	trkG	3.1644072322486206e-15	False	0.9823718127269785	0.9823718127269754
b4072	nrfC	3.1644072322486206e-15	False	0.9823718127269785	0.9823718127269754
b3849	trkH	3.1644072322486206e-15	False	0.9823718127269785	0.9823718127269754
b1469	narU	3.1644072322486206e-15	False	0.9823718127269785	0.9823718127269754
b3290	trkA	3.1644072322486206e-15	False	0.9823718127269785	0.9823718127269754
b4073	nrfD	3.1644072322486206e-15	False	0.9823718127269785	0.9823718127269754
b2552	hmp	3.1644072322486206e-15	False	0.9823718127269785	0.9823718127269754
b2744	umpG	3.1644072322486206e-15	False	0.9823718127269785	0.9823718127269754
b4070	nrfA	3.1644072322486206e-15	False	0.9823718127269785	0.9823718127269754
b1291	sapD	3.1644072322486206e-15	False	0.9823718127269785	0.9823718127269754
b2027	wzzB	3.1644072322486206e-15	False	0.9823718127269785	0.9823718127269754
b1250	kch	3.1644072322486206e-15	False	0.9823718127269785	0.9823718127269754
b4374	yjjG	3.1644072322486206e-15	False	0.9823718127269785	0.9823718127269754
b2035	wbbH	3.1644072322486206e-15	False	0.9823718127269785	0.9823718127269754
b2291	yfbR	3.1644072322486206e-15	False	0.9823718127269785	0.9823718127269754
b2033	wbbJ	3.1644072322486206e-15	False	0.9823718127269785	0.9823718127269754
b0480	ushA	3.1644072322486206e-15	False	0.9823718127269785	0.9823718127269754
b2037	wzxB	3.1644072322486206e-15	False	0.9823718127269785	0.9823718127269754
b2034	wbbI	3.1644072322486206e-15	False	0.9823718127269785	0.9823718127269754
b2032	wbbK	3.1644072322486206e-15	False	0.9823718127269785	0.9823718127269754
b4161	rsgA	3.1644072322486206e-15	False	0.9823718127269785	0.9823718127269754
b2751	cysN	1.0	True	0.9823718127269785	-8.467841297383493e-17
b0902	pflA	0.0	False	0.9823718127269785	0.9823718127269825
b2752	cysD	1.0	True	0.9823718127269785	-4.397538637156345e-15
b2705	srlD	2.8592679634246463e-14	False	0.9823718127269785	0.9823718127269504
b0650	hscC	2.147276336168707e-15	False	0.9823718127269785	0.9823718127269764
b4394	yjjX	2.147276336168707e-15	False	0.9823718127269785	0.9823718127269764
b0980	appA	2.147276336168707e-15	False	0.9823718127269785	0.9823718127269764
b2702	srlA	2.147276336168707e-15	False	0.9823718127269785	0.9823718127269764
b2781	mazG	2.147276336168707e-15	False	0.9823718127269785	0.9823718127269764
b2579	grcA	2.147276336168707e-15	False	0.9823718127269785	0.9823718127269764
b2704	srlB	2.147276336168707e-15	False	0.9823718127269785	0.9823718127269764
b2703	srlE	2.147276336168707e-15	False	0.9823718127269785	0.9823718127269764
b3114	tdcE	2.147276336168707e-15	False	0.9823718127269785	0.9823718127269764
b2472	dapE	1.0	True	0.9823718127269785	-1.0993846592890863e-15
b2954	rdgB	0.0	False	0.9823718127269785	0.9823718127269904
b0903	pflB	2.147276336168707e-15	False	0.9823718127269785	0.9823718127269764
b0273	argF	2.147276336168707e-15	False	0.9823718127269785	0.9823718127269764
b1759	nudG	2.147276336168707e-15	False	0.9823718127269785	0.9823718127269764
b3591	selA	2.147276336168707e-15	False	0.9823718127269785	0.9823718127269764
b1764	selD	2.147276336168707e-15	False	0.9823718127269785	0.9823718127269764
b2264	menD	2.147276336168707e-15	False	0.9823718127269785	0.9823718127269764
b0586	entF	2.147276336168707e-15	False	0.9823718127269785	0.9823718127269764
b3607	cysE	1.0	True	0.9823718127269785	-5.496923296445432e-15
b4254	argI	1.7065196145340775e-14	False	0.9823718127269785	0.9823718127269617
b3187	ispB	1.0	True	0.9823718127269785	-1.0993846592890863e-15
b2366	dsdA	0.0	False	0.9823718127269785	0.9823718127269838
b4471	tdcG	6.6678580965238795e-15	False	0.9823718127269785	0.9823718127269719
b0907	serC	0.9999999999999989	True	0.9823718127269785	1.0993846592890863e-15
b0662	ubiF	0.0	False	0.9823718127269785	0.9823718127269857
b2797	sdaB	4.9726399363906895e-15	False	0.9823718127269785	0.9823718127269736
b1281	pyrF	1.0	True	0.9823718127269785	0.0
b1814	sdaA	0.0	False	0.9823718127269785	0.9823718127269867
b2907	ubiH	4.9726399363906895e-15	False	0.9823718127269785	0.9823718127269736
b0893	serS	4.9726399363906895e-15	False	0.9823718127269785	0.9823718127269736
b0350	mhpD	4.9726399363906895e-15	False	0.9823718127269785	0.9823718127269736
b3116	tdcC	4.9726399363906895e-15	False	0.9823718127269785	0.9823718127269736
b3843	ubiD	0.9999999999999989	True	0.9823718127269785	1.0993846592890863e-15
b2796	sdaC	1.2883658017012242e-14	False	0.9823718127269785	0.9823718127269658
b2311	ubiX	1.0	True	0.9823718127269785	-1.0993846592890863e-15
b3835	ubiB	2.3123165446173175e-07	False	0.9823718127269785	0.9823715855715189
b3089	sstT	0.0	False	0.9823718127269785	0.9823718127269789
b2965	speC	1.469189072115431e-15	False	0.9823718127269785	0.982371812726977
b0355	frmB	1.469189072115431e-15	False	0.9823718127269785	0.982371812726977
b2154	yeiG	1.469189072115431e-15	False	0.9823718127269785	0.982371812726977
b0693	speF	1.469189072115431e-15	False	0.9823718127269785	0.982371812726977
b1744	astE	1.469189072115431e-15	False	0.9823718127269785	0.982371812726977
b1746	astD	1.469189072115431e-15	False	0.9823718127269785	0.982371812726977
b3642	pyrE	1.0	True	0.9823718127269785	-4.397538637156345e-15
b2263	menH	0.0	False	0.9823718127269785	0.9823718127269878
b2373	oxc	1.469189072115431e-15	False	0.9823718127269785	0.982371812726977
b1387	paaZ	1.469189072115431e-15	False	0.9823718127269785	0.982371812726977
b3368	cysG	0.9999999999999989	True	0.9823718127269785	1.0993846592890863e-15
b1394	paaG	0.0	False	0.9823718127269785	0.9823718127269832
b1014	putA	8.13704716863931e-15	False	0.9823718127269785	0.9823718127269705
b3281	aroE	8.13704716863931e-15	False	0.9823718127269785	0.9823718127269705
b3390	aroK	8.13704716863931e-15	False	0.9823718127269785	0.9823718127269705
b0388	aroL	8.13704716863931e-15	False	0.9823718127269785	0.9823718127269705
b3939	metB	0.9999999999999989	True	0.9823718127269785	1.0993846592890863e-15
b0386	proC	1.0	True	0.9823718127269785	0.0
b1388	paaA	0.0	False	0.9823718127269785	0.9823718127269868
b1981	shiA	8.13704716863931e-15	False	0.9823718127269785	0.9823718127269705
b1389	paaB	8.13704716863931e-15	False	0.9823718127269785	0.9823718127269705
b1206	dauA	0.0007839447802399915	False	0.9823718127269785	0.9816016874721363
b1392	paaE	6.328814464497241e-15	False	0.9823718127269785	0.9823718127269723
b1584	speG	8.13704716863931e-15	False	0.9823718127269785	0.9823718127269705
b1390	paaC	8.13704716863931e-15	False	0.9823718127269785	0.9823718127269705
b1600	mdtJ	8.13704716863931e-15	False	0.9823718127269785	0.9823718127269705
b1391	paaD	8.13704716863931e-15	False	0.9823718127269785	0.9823718127269705
b1599	mdtI	8.13704716863931e-15	False	0.9823718127269785	0.9823718127269705
b3908	sodA	8.13704716863931e-15	False	0.9823718127269785	0.9823718127269705
b1398	paaK	8.13704716863931e-15	False	0.9823718127269785	0.9823718127269705
b1656	sodB	8.13704716863931e-15	False	0.9823718127269785	0.9823718127269705
b1646	sodC	8.13704716863931e-15	False	0.9823718127269785	0.9823718127269705
b1525	sad	8.13704716863931e-15	False	0.9823718127269785	0.9823718127269705
b0133	panC	0.9999999999975727	True	0.9823718127269785	2.384565325998028e-12
b1278	pgpB	1.5822036161243103e-15	False	0.9823718127269785	0.9823718127269769
b2661	gabD	1.469189072115431e-15	False	0.9823718127269785	0.982371812726977
b2260	menE	1.469189072115431e-15	False	0.9823718127269785	0.982371812726977
b0087	mraY	0.9999999999999989	True	0.9823718127269785	1.0993846592890863e-15
b2261	menC	0.0	False	0.9823718127269785	0.9823718127269807
b2762	cysH	0.9999999999999855	True	0.9823718127269785	1.429200057075812e-14
b0722	sdhD	0.026141516664519988	False	0.9823718127269785	0.9566911236138215
b0723	sdhA	0.02614151666452157	False	0.9823718127269785	0.9566911236138199
b1489	dosP	1.5822036161243103e-15	False	0.9823718127269785	0.9823718127269769
b0724	sdhB	0.02614151666451897	False	0.9823718127269785	0.9566911236138225
b0721	sdhC	0.026141516664515356	False	0.9823718127269785	0.956691123613826
b0115	aceF	0.01741125504934616	False	0.9823718127269785	0.9652674865423005
b0729	sucD	0.002943944596644398	False	0.9823718127269785	0.9794797645370051
b0728	sucC	0.002943944596652761	False	0.9823718127269785	0.9794797645369969
b0114	aceE	0.017411255049355878	False	0.9823718127269785	0.965267486542291
b1521	uxaB	9.8322653287725e-15	False	0.9823718127269785	0.9823718127269688
b1638	pdxH	0.0	False	0.9823718127269785	0.9823718127269802
b2464	talA	0.0	False	0.9823718127269785	0.9823718127269802
b0052	pdxA	1.0	True	0.9823718127269785	-1.2425759274682698e-15
b0008	talB	7.911018080621552e-15	False	0.9823718127269785	0.9823718127269707
b3062	ttdB	0.0	False	0.9823718127269785	0.9823718127269802
b2564	pdxJ	1.0	True	0.9823718127269785	-1.2425759274682698e-15
b3061	ttdA	7.911018080621552e-15	False	0.9823718127269785	0.9823718127269707
b3063	ttdT	0.0	False	0.9823718127269785	0.9823718127269802
b0368	tauD	0.0	False	0.9823718127269785	0.9823718127269802
b0766	ybhA	0.0	False	0.9823718127269785	0.9823718127269802
b3790	wecD	0.0	False	0.9823718127269785	0.9823718127269802
b3791	wecE	0.0	False	0.9823718127269785	0.9823718127269802
b2320	pdxB	0.9999999999999988	True	0.9823718127269785	1.2425759274682698e-15
b2038	rfbC	0.0	False	0.9823718127269785	0.9823718127269874
b3546	eptB	0.0	False	0.9823718127269785	0.9823718127269802
b2040	rfbD	0.0	False	0.9823718127269785	0.9823718127269802
b2041	rfbB	0.0	False	0.9823718127269785	0.9823718127269802
b3916	pfkA	0.0	False	0.9823718127269785	0.9823718127269802
b3788	rffG	0.0	False	0.9823718127269785	0.9823718127269802
b1723	pfkB	0.0	False	0.9823718127269785	0.9823718127269802
b0915	lpxK	1.0	True	0.9823718127269785	-7.569672037360263e-16
b3951	pflD	0.0	False	0.9823718127269785	0.9823718127269875
b3137	kbaY	8.13704716863931e-15	False	0.9823718127269785	0.9823718127269705
b3132	kbaZ	8.13704716863931e-15	False	0.9823718127269785	0.9823718127269705
b2095	gatZ	8.13704716863931e-15	False	0.9823718127269785	0.9823718127269705
b3952	pflC	8.13704716863931e-15	False	0.9823718127269785	0.9823718127269705
b2096	gatY	8.13704716863931e-15	False	0.9823718127269785	0.9823718127269705
b3176	glmM	1.0	True	0.9823718127269785	-1.074893344343826e-15
b2913	serA	0.022095315411481815	False	0.9823718127269785	0.9606659976734268
b0166	dapD	0.9999999999999989	True	0.9823718127269785	1.0993846592890863e-15
b4025	pgi	0.006354504833483188	False	0.9823718127269785	0.9761293262947273
b2480	bcp	2.6558417842086638e-14	False	0.9823718127269785	0.9823718127269524
b0068	thiB	5.424698112426207e-15	False	0.9823718127269785	0.9823718127269732
b2926	pgk	0.12857792741314286	False	0.9823718127269785	0.8560604810974515
b0066	thiQ	1.785629795340293e-14	False	0.9823718127269785	0.982371812726961
b0767	pgl	0.0069833732664420795	False	0.9823718127269785	0.9755115436722747
b0067	thiP	7.911018080621552e-15	False	0.9823718127269785	0.9823718127269707
b3385	gph	0.0	False	0.9823718127269785	0.9823718127269983
b3616	tdh	0.0	False	0.9823718127269785	0.9823718127269983
b3772	ilvA	0.0	False	0.9823718127269785	0.9823718127269983
b4395	ytjC	0.0	False	0.9823718127269785	0.9823718127269983
b3117	tdcB	0.0	False	0.9823718127269785	0.9823718127269983
b0755	gpmA	0.0	False	0.9823718127269785	0.9823718127269983
