b_number	gene_name	ppi_degree	ppi_betweenness	ppi_eigen	met_degree	met_betweenness	met_eigen	fba_dep_full	fba_dep_ltee	ppi_degree_norm	ppi_eigen_norm	ppi_betweenness_norm	met_degree_norm	met_eigen_norm	fba_dep_ltee_norm	composite_integration	ppi_composite	met_composite
b3500	gor	68	0.0005435142593233947	0.0007174128946702892	187	0.0004402362921416379	0.025332962658882942	0.0	0.0	0.13076923076923078	0.009761798397014783	0.009656391239349823	0.37074148296593185	0.4421699061067329	0.0	0.19068848364778207	0.07026551458312277	0.40645569453633235
b1710	btuE	42	0.00019156197855927875	0.0013338096014785929	133	0.0002927731948983108	0.017532215322791492	0.0	1.2431599840976725e-14	0.08076923076923077	0.01814907499762825	0.0034034018056032195	0.2625250501002004	0.3056949213594499	1.2431599840976725e-14	0.13342765544530436	0.04945915288342951	0.28410998572982515
b2912	fau	19	6.69762922812899e-05	5.513864267630752e-05	164	0.00016000578158132083	0.020716005820026334	0.0	1.2431599840976725e-14	0.03653846153846154	0.0007502685241509652	0.001189939860702644	0.3246492985971944	0.36139570755699124	1.2431599840976725e-14	0.14466674724336212	0.018644365031306252	0.3430225030770928
b3447	ggt	32	0.0001624800493322622	0.00014728739812344717	71	0.00011107291862360455	0.006420635217433942	0.0	1.2431599840976725e-14	0.06153846153846154	0.002004131648013838	0.0028867152940832697	0.1382765531062124	0.11129653104359337	1.2431599840976725e-14	0.06262313546725871	0.03177129659323769	0.12478654207490289
b0829	gsiA	215	0.0020440041017075325	0.0732986159871154	277	0.0009388632706169256	0.037146142476399115	0.0	1.2431599840976725e-14	0.4134615384615385	0.9973702973031576	0.03631496867348912	0.5511022044088176	0.6488428652414691	1.2431599840976725e-14	0.522155381082999	0.705415917882348	0.5999725348251433
b0830	gsiB	203	0.0009045450028369904	0.07313575234751614	326	0.0012557893146899449	0.04875904912290617	0.0	1.2431599840976725e-14	0.3903846153846154	0.9951542205811149	0.016070673935705528	0.6492985971943888	0.8520120218838079	1.2431599840976725e-14	0.5773698910087879	0.6927694179828652	0.7506553095390983
b0831	gsiC	194	0.00042928988243958095	0.07287403336068718	292	0.0011023677537836925	0.041977299820434216	0.0	1.2431599840976725e-14	0.3730769230769231	0.9915930245041062	0.00762701435854059	0.5811623246492985	0.733364526619784	1.2431599840976725e-14	0.5358393597700248	0.6823349737905147	0.6572634256345413
b2942	metK	117	0.0018824371053979402	0.0025951304730721493	287	0.0017329595476819355	0.04214469941728372	1.0	1.0	0.225	0.03531179977427448	0.033444475211782704	0.5711422845691382	0.7362932020969447	1.0	0.5135494572880714	0.13015589988713724	0.6537177433330414
b0199	metN	211	0.0009497583806572463	0.07308693040770915	334	0.0011578210909719087	0.04921742735833579	0.0	5.763741744452845e-15	0.40576923076923077	0.9944899030907441	0.016873961168736802	0.6653306613226452	0.8600314025910015	5.763741744452845e-15	0.5851242395547255	0.7001295669299874	0.7626810319568234
b0198	metI	199	0.0003536645842126024	0.07282092698315082	321	0.001089606215079982	0.048325306476586914	0.0	0.0	0.3826923076923077	0.990870408901631	0.006283411215209442	0.6392785571142284	0.8444236436823	0.0	0.5714529834780935	0.6867813582969694	0.7418511003982642
b0197	metQ	201	0.0004541667221432581	0.07284480791108917	278	0.0009123792994353627	0.03936044822042874	0.0	0.0	0.38653846153846155	0.991195355394508	0.008068990797716889	0.5531062124248497	0.6875824025732447	0.0	0.5236844863862128	0.6888669084664848	0.6203443074990471
b4019	metH	114	0.0025922943033491646	0.0020858667229567587	128	0.00025085791545221094	0.015723105080795108	0.0	0.0	0.21923076923076923	0.028382275512212125	0.04605621208878531	0.25250501002004005	0.27404432660934264	0.0	0.1548324762744728	0.12380652237149067	0.2632746683146914
b3829	metE	62	0.0002402663756543638	0.001160672256548081	119	0.0002892831829912019	0.013135443324935048	0.0	0.0	0.11923076923076924	0.015793204523648515	0.004268712522588397	0.2344689378757515	0.22877288229166587	0.0	0.11965315878436703	0.06751198687720887	0.23162091008370866
b2374	frc	21	0.00011142388499419026	4.132021512651895e-05	35	2.0542679526065423e-06	0.0035693178313563542	0.0	0.0	0.04038461538461539	0.0005622419289964616	0.001979621709008414	0.06613226452905811	0.06141240071492462	0.0	0.033698304511518916	0.020473428656805924	0.06377233262199136
b4219	msrA	38	0.0003264318122857082	0.00022285716221289353	120	0.0001879028215614017	0.015849497945889347	0.0	0.0	0.07307692307692308	0.0030324053345220457	0.005799577910476211	0.23647294589178355	0.27625558453024646	0.0	0.11776757176669503	0.038054664205722566	0.256364265211015
b1778	msrB	47	0.00040369084299713554	0.00023187104216999146	80	0.0002314781451341017	0.00910325533130092	0.0	0.0	0.0903846153846154	0.0031550567108351545	0.0071722068977105365	0.156312625250501	0.1582292829132609	0.0	0.0816163160518425	0.04676983604772528	0.15727095408188096
b0832	gsiD	198	0.0004914383747564165	0.07317497000623303	269	0.0010478648733364207	0.03716959357693531	0.0	0.0	0.3807692307692308	0.9956878531389368	0.008731180710117411	0.5350701402805611	0.6492531449813572	0.0	0.5121560738340172	0.6882285419540838	0.5921616426309592
b2947	gshB	42	0.00046080735591402366	0.0009208410726331056	271	0.0008772418239774115	0.03904161058319829	1.0	0.0	0.08076923076923077	0.012529834595273681	0.008186972169259153	0.5390781563126252	0.6820043009115535	0.0	0.26287630451773664	0.04664953268225223	0.6105412286120894
b2492	focB	23	6.682633870689601e-05	2.8907747481952446e-05	206	0.0007047832841565895	0.024745041437993984	0.0	0.0	0.04423076923076923	0.0003933461541143918	0.0011872756980661587	0.40881763527054105	0.43188415575532785	0.0	0.1770651812821505	0.022312057692441812	0.4203508955129345
b2153	folE	78	0.0006885875153955344	0.00021952623431746728	133	0.0005878142772911616	0.014582520624502824	1.0	1.0	0.15000000000000002	0.0029870815790784145	0.012233847294951535	0.2625250501002004	0.2540896684761039	1.0	0.33392036003107656	0.07649354078953922	0.2583073592881522
b0904	focA	24	0.0002085369379008592	3.849583731873491e-05	207	0.0005571858911818629	0.0257069203194043	0.0	2.260290880177586e-16	0.046153846153846156	0.0005238107731566135	0.0037049888308974817	0.4108216432865731	0.4487123390066752	2.260290880177586e-16	0.18124232784405025	0.023338828463501386	0.42976699114662414
b2114	metG	273	0.004759246269159528	0.0018712149268904992	198	0.0003000624550860824	0.03078186035568887	0.0	0.0	0.525	0.025461520150379714	0.0845555442034421	0.3927855711422845	0.5374990070276829	0.0	0.2961492196640695	0.2752307600751899	0.46514228908498373
b1277	ribA	43	0.00021110191953232552	0.0001190990357310546	295	0.0015930489017860114	0.03889715375316288	1.0	1.0	0.0826923076923077	0.0016205741278454938	0.003750559790132329	0.5871743486973947	0.6794770118165061	1.0	0.4701928484668108	0.0421564409100766	0.6333256802569505
b4154	frdA	119	0.0014401008716709632	0.00039742791904182284	106	0.00012143733093565056	0.010061926932070546	0.0	0.0	0.22884615384615387	0.005407780166558605	0.025585671769301755	0.20841683366733466	0.1750013544156104	0.0	0.1235344244191315	0.11712696700635623	0.19170909404147252
b3779	gpp	21	9.857048629752876e-05	6.743823635645803e-05	213	0.0003931624155639041	0.029147659338099905	0.0	0.0	0.04038461538461539	0.0009176284291133742	0.0017512607333003936	0.4228456913827655	0.5089084695649998	0.0	0.1946112809522988	0.02065112190686438	0.46587708047388265
b4242	mgtA	25	0.000519324921897934	8.793934887019373e-05	275	0.0006426100769741081	0.03796594241260855	0.0	0.0	0.04807692307692308	0.001196585956585166	0.00922662936651198	0.5470941883767535	0.6631853607703736	0.0	0.25191061163612705	0.024636754516754122	0.6051397745735636
b0963	mgsA	31	0.00023652342101162355	0.0001008613757046548	125	0.0005767385457146441	0.0175063128936944	0.0	0.0	0.05961538461538462	0.0013724152757623698	0.0042022130079916046	0.24649298597194386	0.3052417553403959	0.0	0.12254450824069733	0.030493899945573496	0.27586737065616984
b0403	malZ	34	0.00027723460088605463	0.0024821440099198977	116	0.00033125269011050344	0.015453418656263823	0.0	0.0	0.06538461538461539	0.033774399090403424	0.004925511567209607	0.2284569138276553	0.269326131148227	0.0	0.11938841189018023	0.04957950723750941	0.24889152248794116
b4153	frdB	97	0.001646179445602444	0.00024839330157427013	106	0.00012143733093565056	0.010061926932070546	0.0	0.0	0.18653846153846154	0.0033798741995727587	0.02924698387251487	0.20841683366733466	0.1750013544156104	0.0	0.11466730476419587	0.09495916786901715	0.19170909404147252
b1193	emtA	21	5.8171100292854536e-05	4.8973504980636313e-05	15	2.4134219461547244e-07	0.0002618735214009251	0.0	0.0	0.04038461538461539	0.0006663798294786487	0.0010335016857709184	0.026052104208416832	0.003548276637318013	0.0	0.014130275211965772	0.020525497607047017	0.014800190422867423
b2883	guaD	33	0.00017547036813208604	3.577563322598515e-05	201	0.0004858422077046013	0.024775812726630785	0.0	0.0	0.06346153846153846	0.0004867971034143635	0.0031175088721784173	0.3987975951903807	0.4324225030400722	0.0	0.17903368675908116	0.03197416778247641	0.4156100491152265
b4152	frdC	65	0.0004555136243281605	0.00012243969335481642	106	0.00012143733093565056	0.010061926932070546	0.0	0.0	0.125	0.0016660302751755481	0.008092920647275471	0.20841683366733466	0.1750013544156104	0.0	0.10201684367162411	0.06333301513758778	0.19170909404147252
b0125	hpt	79	0.0014457723009479399	0.00028137801069550323	75	4.5346984755944794e-05	0.008952861426013755	0.0	0.0	0.15192307692307694	0.003828695349872313	0.02568643368869089	0.14629258517034066	0.1555981239940138	0.0	0.09152849628746075	0.07787588613647463	0.15094535458217723
b4151	frdD	61	0.0003641288768479584	0.00012248678962382975	102	0.00011546650627223427	0.009671876664568344	0.0	0.0	0.11730769230769231	0.0016666711115569056	0.006469325939610299	0.2004008016032064	0.1681773794790361	0.0	0.09751050890029835	0.05948718170962461	0.18428909054112125
b0238	gpt	65	0.0004021789231934383	0.00017240588783851426	82	6.140667796160176e-05	0.009914019613508141	0.0	0.0	0.125	0.00234591757695043	0.0071453452489192125	0.16032064128256512	0.17241369862121958	0.0	0.09201605149614703	0.06367295878847522	0.16636716995189235
b2558	mltF	19	5.293290633136257e-05	6.433618713023572e-05	15	2.4134219461547244e-07	0.0002618735214009251	0.0	0.0	0.03653846153846154	0.0008754190133237196	0.0009404368776042764	0.026052104208416832	0.003548276637318013	0.0	0.01340285227950402	0.01870694027589263	0.014800190422867423
b2168	fruK	59	0.0006877500102714876	0.00018575750248207325	221	0.0007749227175664245	0.03300562736499755	0.0	0.0	0.11346153846153847	0.0025275922741761513	0.012218967690591527	0.438877755511022	0.5764040702993483	0.0	0.22625419130921695	0.05799456536785731	0.5076409129051851
b2813	mltA	36	0.00023532609166629842	0.00012310405843081752	15	2.418258463080886e-07	0.0002618735214009251	0.0	0.0	0.06923076923076923	0.0016750702547774212	0.00418094055671276	0.026052104208416832	0.003548276637318013	0.0	0.0201012440662563	0.03545291974277333	0.014800190422867423
b3092	uxaC	29	0.0001872991631467557	4.144483328611977e-05	6	3.767880518707892e-07	0.0005317339336933689	0.0	0.0	0.05576923076923077	0.0005639376015438434	0.003327666141453955	0.008016032064128254	0.00826951603461401	0.0	0.014523743293903376	0.028166584185387308	0.008142774049371132
b3371	frlB	17	0.00015675862124354638	4.979470248086017e-05	80	0.00022508556584718172	0.008648799665033423	0.0	0.0	0.032692307692307694	0.0006775538193816346	0.002785065066651845	0.156312625250501	0.1502785280111993	0.0	0.06799220295467792	0.016684930755844665	0.15329557663085014
b3875	ompL	29	0.0002957994847714658	0.0005426438655556105	50	3.347887256526398e-06	0.003374019497918143	0.0	0.0	0.05576923076923077	0.007383725684726028	0.005255346118990823	0.09619238476953906	0.05799563358623766	0.0	0.043468194961946705	0.0315764782269784	0.07709400917788836
b4392	slt	84	0.0009521674411805071	0.0006701514772230609	15	2.4134219461547244e-07	0.0002618735214009251	0.0	0.0	0.16153846153846155	0.009118714849862998	0.016916761942649964	0.026052104208416832	0.003548276637318013	0.0	0.04005151144681188	0.08532858819416227	0.014800190422867423
b2701	mltB	60	0.0009998447015278497	0.0001509414137991635	15	2.418258463080886e-07	0.0002618735214009251	0.0	0.0	0.11538461538461539	0.0020538516413828836	0.01776382394927957	0.026052104208416832	0.003548276637318013	0.0	0.029407769574346626	0.05871923351299914	0.014800190422867423
b2963	mltC	28	0.0005757813413728775	7.358625905085065e-05	15	2.4134219461547244e-07	0.0002618735214009251	0.0	0.0	0.05384615384615385	0.0010012842408903767	0.010229667033088682	0.026052104208416832	0.003548276637318013	0.0	0.016889563786555813	0.027423719043522112	0.014800190422867423
b4474	frlC	24	0.00022452118194764742	6.240462780346313e-05	2	0.0	0.000241380300530912	0.0	0.0	0.046153846153846156	0.0008491363901928748	0.0039889742306056354	0.0	0.003189745347281503	0.0	0.010038545578264106	0.023501491272019514	0.0015948726736407515
b0957	ompA	269	0.008623673022887336	0.0030554740956015023	52	3.4648206872752027e-06	0.0034786098117066708	0.0	0.0	0.5173076923076924	0.041575670510175154	0.15321320315108483	0.1002004008016032	0.059825453328374675	0.0	0.14378184338956906	0.2794416814089338	0.08001292706498894
b3374	frlD	28	0.0003266844971560657	0.00012809973900335914	229	0.000724519165651351	0.0347812643244735	0.0	0.0	0.05384615384615385	0.0017430462097223725	0.0058040672572165775	0.4549098196392785	0.6074690460664793	0.0	0.22359361315232684	0.02779460002793811	0.5311894328528789
b2919	scpB	74	0.0004736717111306283	0.0004710301290472566	195	0.0005766225083857741	0.025350823037883753	0.0	0.0	0.1423076923076923	0.006409281451223964	0.008415527804888927	0.3867735470941883	0.4424823755210977	0.0	0.19559457927484045	0.07435848687945813	0.414627961307643
b3370	frlA	27	0.0006884455650134104	2.52789594513548e-05	185	0.0006925690596509121	0.021674056942565346	0.0	0.0	0.051923076923076926	0.0003439694319459471	0.012231325321695359	0.3667334669338677	0.37815692372030574	0.0	0.15943148740183927	0.026133523177511435	0.37244519532708675
b1319	ompG	220	0.0016932324220183424	0.07297972196154297	52	3.4648206872752027e-06	0.0034786098117066708	0.0	0.0	0.42307692307692313	0.9930311235710194	0.030082954486815656	0.1002004008016032	0.059825453328374675	0.0	0.3152267801555841	0.7080540233239713	0.08001292706498894
b4321	gntP	14	0.00011046202207723476	0.0003998650772519531	145	0.00040413944270509554	0.015427089208931396	0.0	0.0	0.026923076923076925	0.005440942446308057	0.0019625326915899805	0.2865731462925851	0.26886549439532614	0.0	0.11756053201145926	0.01618200968469249	0.27771932034395563
b0875	aqpZ	21	0.00011506535940134173	0.00010364842201809718	148	0.0008835843799479984	0.016459763311429083	0.0	0.0	0.04038461538461539	0.0014103384639808803	0.0020443182665694027	0.2925851703406813	0.2869322482991772	0.0	0.12426247449769097	0.020897476924298133	0.28975870931992925
b0260	mmuP	10	3.427064640039943e-05	4.466158352664114e-05	178	0.0003424800617320051	0.022406264301384305	0.0	0.0	0.019230769230769232	0.0006077077478219501	0.0006088722862204919	0.35270541082164325	0.3909669768884596	0.0	0.15270217293773883	0.00991923848929559	0.3718361938550514
b2917	scpA	56	0.0006718262313423331	0.0005551420339127503	11	9.392317084624776e-08	0.001049091412155246	0.0	0.0	0.1076923076923077	0.007553787584561855	0.011936056549418799	0.018036072144288574	0.017320745479683385	0.0	0.0301205825801683	0.057623047638434774	0.017678408811985978
b3599	mtlA	53	0.0008394332083700155	0.000549355157444437	90	3.625572104542762e-05	0.0076233260757108704	0.0	0.0	0.10192307692307692	0.0074750458699205736	0.01491385983030938	0.17635270541082163	0.13233774792542113	0.0	0.08361771522584806	0.05469906139649875	0.1543452266681214
b1395	paaH	36	0.00013507204686865522	6.29772143764442e-05	174	0.0002646615491362306	0.022860915947501056	0.0	0.0	0.06923076923076923	0.0008569275446756049	0.002399768741462694	0.344689378757515	0.3989211604808486	0.0	0.16273964720276168	0.03504384838772242	0.3718052696191818
b2167	fruA	55	0.00025655908984735884	0.0006542903918791907	79	2.985281013167169e-05	0.006702182374311908	0.0	0.0	0.10576923076923078	0.008902893920750948	0.004558178382774516	0.15430861723446893	0.11622223140088934	0.0	0.07704059466506799	0.05733606234499086	0.13526542431767913
b4040	ubiA	30	0.00019186732769545166	7.588081828407617e-05	74	1.0420113369721802e-05	0.010045065095378952	1.0	1.0	0.057692307692307696	0.001032506184085377	0.0034088268163971476	0.1442885771543086	0.17470635461544387	1.0	0.27554394912922914	0.029362406938196535	0.15949746588487623
b4322	uxuA	29	0.0002135599862723832	5.127413186492614e-05	101	2.575708612247895e-05	0.014277537043843361	0.0	6.780872640532758e-16	0.05576923076923077	0.0006976843348730087	0.003794231237067279	0.19839679358717432	0.2487539451504556	6.780872640532758e-16	0.10072353076834688	0.02823345755205189	0.22357536936881495
b2169	fruB	54	0.00043850365631588594	0.0009731054094442633	88	3.4343717415520016e-05	0.007410792898614724	0.0	9.832265328772501e-15	0.10384615384615385	0.013240992595212721	0.0077907116375250645	0.1723446893787575	0.1286194551961733	9.832265328772501e-15	0.08361025820326143	0.058543573220683286	0.1504820722874654
b0784	moaD	47	0.0002760561204411668	0.0014067579095094558	201	0.0007029804239743974	0.024311453052586262	1.0	1.0	0.0903846153846154	0.01914167867354613	0.0049045739964862075	0.3987975951903807	0.4242984763664647	1.0	0.3865244731230014	0.054763147029080764	0.4115480357784227
b0353	mhpT	23	0.000460638965080641	4.5007250915218424e-05	174	0.00019947876215797844	0.022981440798300726	0.0	0.0	0.04423076923076923	0.0006124112252542379	0.008183980439529214	0.344689378757515	0.4010297568070558	0.0	0.15811246320411887	0.022421590228011736	0.3728595677822854
b1232	purU	50	0.0003753166346858283	0.00016871168346433208	203	0.0006061650253091794	0.026762790326778037	0.0	1.469189072115431e-15	0.09615384615384616	0.0022956507381382977	0.006668094168631671	0.40280561122244485	0.46718490797256673	1.469189072115431e-15	0.19368800321739948	0.04922474844599223	0.4349952595975058
b0126	can	22	0.0005039158553231389	8.406514734846442e-05	218	0.0005145346734652507	0.02934949739578175	0.0	1.469189072115431e-15	0.04230769230769231	0.0011438699063364309	0.008952862905141414	0.4328657314629258	0.5124396499323097	1.469189072115431e-15	0.19775138872185313	0.02172578110701437	0.47265269069761773
b0339	cynT	15	0.0001583737056934016	1.156364605498764e-05	147	0.0003408870020213896	0.017336238692054553	0.0	1.469189072115431e-15	0.028846153846153848	0.00015734590549156956	0.002813759598699278	0.29058116232464926	0.30226628734038574	1.469189072115431e-15	0.12437018988333637	0.014501749875822709	0.2964237248325175
b0261	mmuM	18	8.611031415080773e-05	0.00011154648206049956	125	0.0003459795942984502	0.016420105711553695	0.0	1.469189072115431e-15	0.03461538461538462	0.0015178069391563699	0.0015298860497581976	0.24649298597194386	0.28623843396256016	1.469189072115431e-15	0.11377292229780929	0.018066595777270492	0.266365709967252
b3633	waaA	47	0.00023719568239292347	0.001765603644456928	102	0.00028964900013826077	0.01072730021833026	1.0	0.9999999999999996	0.0903846153846154	0.024024473151049545	0.004214156795668894	0.2004008016032064	0.18664213768690177	0.9999999999999996	0.3002904055651546	0.057204544267832474	0.19352146964505407
b3624	waaZ	19	0.00010721096486872421	2.6492691887133174e-05	110	0.00016050702111896094	0.014392353954696202	1.0	0.0	0.03653846153846154	0.0003604846234542227	0.0019047725136215733	0.2164328657314629	0.2507626804013557	0.0	0.10081889845894687	0.01844947308095788	0.23359777306640928
b2801	fucP	26	0.00021865973741890045	0.0004605869955799951	131	0.0004054117556071049	0.013523250733182588	0.0	0.0	0.05	0.006267182299817748	0.0038848363894608837	0.25851703406813625	0.23555761814390858	0.0	0.11006836690237251	0.028133591149908876	0.24703732610602241
b3917	sbp	207	0.0007998373300076228	0.07320164730511285	313	0.0008643919767772593	0.04749703109266167	0.0	0.0	0.3980769230769231	0.9960508496997406	0.014210376368055878	0.6232464929859719	0.8299328692067887	0.0	0.5694614269938849	0.6970638863883318	0.7265896810963803
b0428	cyoE	28	3.243415419966391e-05	9.139775608665618e-05	185	0.0003863981348392639	0.024934962163243826	1.0	0.0	0.05384615384615385	0.0012436443162448473	0.0005762440949741515	0.3667334669338677	0.4352068410013612	0.0	0.1714060212195255	0.027544899081199347	0.4009701539676145
b3630	waaP	37	0.00038429453376008564	0.0001957070229272333	236	0.00038433568947230225	0.03711523720739924	1.0	0.0	0.07115384615384615	0.002662974859928623	0.00682760075835086	0.468937875751503	0.6483021739546414	0.0	0.23821137414398383	0.03690841050688739	0.5586200248530722
b1611	fumC	112	0.000982224249617971	0.000516528240961103	123	0.00020379030159991613	0.015912369705011507	0.0	0.0	0.2153846153846154	0.007028371795497613	0.017450768726647966	0.24248496993987972	0.2773555332912495	0.0	0.14845069808224845	0.11120649359005651	0.25992025161556465
b3625	waaY	19	1.8500555934740103e-05	3.276135029647375e-05	238	0.000396497448222986	0.03769076762173741	1.0	0.0	0.03653846153846154	0.00044578191886993654	0.000328691663901735	0.4729458917835671	0.6583711456998222	0.0	0.23366025618814418	0.01849212172866574	0.5656585187416947
b3621	waaC	48	0.00017660243025994824	0.0001839195869360548	171	0.0005316641667658636	0.026907864301477624	1.0	0.0	0.09230769230769231	0.0025025838568975395	0.003137621748016296	0.3386773547094188	0.46972299408551527	0.0	0.1806421249919048	0.04740513808229493	0.404200174397467
b0764	modB	201	0.0003489877714673518	0.07311973154746522	318	0.0009818096228697679	0.047720519324994694	0.0	0.0	0.38653846153846155	0.9949362264226355	0.006200320233056486	0.6332665330661322	0.8338428219055167	0.0	0.5697168085865492	0.6907373439805485	0.7335546774858245
b1612	fumA	87	0.0005371927916663123	0.0007270884611338938	116	0.00016083435614453777	0.013497696090134114	0.0	0.0	0.16730769230769232	0.009893453305779747	0.009544080359080234	0.2284569138276553	0.23511053668235077	0.0	0.12815371922469562	0.08860057280673604	0.23178372525500301
b3620	waaF	47	0.00015205401202464096	0.0001883749323497846	151	0.0002774764758725443	0.02005147878153844	1.0	0.0	0.0903846153846154	0.00256320750060537	0.002701480236140578	0.2985971943887775	0.3497697294891984	0.0	0.14826294935263934	0.046473911442610386	0.32418346193898795
b0621	dcuC	27	0.000611744908246748	2.7063081500011507e-05	211	0.0012361178698184036	0.022862311313081186	0.0	0.0	0.051923076923076926	0.00036824588401983965	0.010868616731536211	0.4188376753507014	0.3989455725644683	0.0	0.17401491414445328	0.026145661403548383	0.4088916239575848
b3632	waaQ	44	0.00019864665165734586	0.00015998439681882043	173	0.00030314202036155387	0.027662163019260486	1.0	0.0	0.08461538461538462	0.00217689902149178	0.003529272238741436	0.3426853707414829	0.4829195381561108	0.0	0.18247943850689402	0.0433961418184382	0.4128024544487968
b3623	waaU	51	0.001456597533669031	9.668910036401953e-05	176	0.0003684649742304729	0.025413008248430725	1.0	0.0	0.09807692307692309	0.00131564335120582	0.025878761085109152	0.3486973947895791	0.44357031303467914	0.0	0.17833205485047743	0.049696283214064454	0.39613385391212913
b2423	cysW	205	0.000399023911164104	0.07313893216318683	349	0.001982605319859307	0.047190236915376806	0.0	0.0	0.3942307692307693	0.9951974881607021	0.007089291465605351	0.6953907815631262	0.8245654692819391	0.0	0.5818769016473073	0.6947141286957357	0.7599781254225326
b0765	modC	200	0.0003636512290271002	0.0730921775192931	285	0.0007629945409254249	0.041549844216559925	0.0	0.0	0.38461538461538464	0.9945613002538419	0.006460839769921629	0.567134268537074	0.7258861409593514	0.0	0.5344394188731304	0.6895883424346133	0.6465102047482127
b3730	glmU	77	0.0008859656791389164	0.0002814774956007763	242	0.0025220442493738104	0.028473546846207936	1.0	1.0	0.14807692307692308	0.0038300490355894735	0.015740582837793088	0.48096192384769537	0.49711479287158117	1.0	0.4259967377663578	0.07595348605625628	0.48903835835963827
b2424	cysU	202	0.0003220303753048884	0.07307582182387456	391	0.0023144766104486085	0.05279139239565035	0.0	8.702119888683707e-15	0.38846153846153847	0.9943387491922359	0.005721379414718164	0.7795591182364728	0.9225583378883594	8.702119888683707e-15	0.6169835487557231	0.6914001438268872	0.8510587280624161
b2425	cysP	205	0.00042631061994267234	0.07313801505679668	346	0.0015687415076780355	0.04808899402824865	0.0	1.0397338048816896e-14	0.3942307692307693	0.995185009143729	0.0075740830438945205	0.68937875751503	0.8402893298283768	1.0397338048816896e-14	0.583816773143583	0.6947078891872491	0.7648340436717034
b2104	thiM	26	0.00020055634279427572	0.0012496093586052029	246	0.000372304569253043	0.03963994143498898	0.0	1.0397338048816896e-14	0.05	0.017003366853802	0.0035632009249684906	0.4889779559118236	0.6924721689700615	1.0397338048816896e-14	0.2496906983471395	0.033501683426901005	0.5907250624409426
b1002	agp	37	0.0007287171618718747	0.0005052101717394731	77	0.000178452185004191	0.006272617050940011	0.0	1.0397338048816896e-14	0.07115384615384615	0.006874367440675156	0.012946813992742933	0.1503006012024048	0.10870693595170804	1.0397338048816896e-14	0.0674071501497289	0.03901410679726065	0.12950376857705642
b2388	glk	94	0.0012843182030913285	0.0008207254576343968	264	0.0014489229970666426	0.03767771573400652	0.0	1.0397338048816896e-14	0.1807692307692308	0.011167566845040812	0.02281794604672811	0.5250501002004008	0.6581428014012247	1.0397338048816896e-14	0.27502593984318147	0.0959683988071358	0.5915964508008127
b0763	modA	210	0.0011732040381172662	0.07326687466887373	265	0.0008439650657931893	0.035731653571924156	0.0	1.0397338048816896e-14	0.40384615384615385	0.9969383949052044	0.020843827004186515	0.5270541082164328	0.6240962168312227	1.0397338048816896e-14	0.5103869747598048	0.7003922743756792	0.5755751625238278
b2422	cysA	211	0.0009109319711319821	0.0731696629333826	329	0.0017963169750305423	0.041923096421109037	0.0	1.0397338048816896e-14	0.40576923076923077	0.995615640086134	0.016184148538499834	0.655310621242485	0.7324162318247547	1.0397338048816896e-14	0.557822344784523	0.7006924354276824	0.6938634265336199
b3789	rffH	31	0.00013437764762238414	2.9447801759459135e-05	192	0.0005944448376616484	0.024325127728619216	0.0	1.0397338048816896e-14	0.05961538461538462	0.00040069464341480873	0.002387431639568347	0.3807615230460921	0.42453771641906674	1.0397338048816896e-14	0.17306306374479374	0.030008039629399713	0.4026496197325794
b2877	mocA	18	0.00010653543364313119	3.922708189596929e-05	184	0.00041675490951251633	0.02513635322649136	1.0	1.0397338048816896e-14	0.03461538461538462	0.0005337607785090443	0.0018927706319840166	0.36472945891783565	0.4387302011488926	1.0397338048816896e-14	0.16772176109212647	0.01757457269694683	0.40172983003336415
b0394	mak	28	0.00022376569745561365	0.00010693282748719865	266	0.0015998934196871603	0.04005286867185356	0.0	1.0397338048816896e-14	0.05384615384615385	0.0014550291912895333	0.003975551852617942	0.5290581162324649	0.6996963791546548	1.0397338048816896e-14	0.2568111356849147	0.027650591518721693	0.6143772476935598
b2039	rfbA	43	0.00013544104661507113	4.146617596295473e-05	177	0.00047495074844888015	0.023364727441155093	0.0	1.0397338048816896e-14	0.0826923076923077	0.0005642280101914483	0.0024063246061111184	0.3507014028056112	0.40773540134131353	1.0397338048816896e-14	0.16833866796988686	0.041628267851249574	0.37921840207346236
b2020	hisD	53	0.00027832812351549416	0.00018692254260657917	222	0.0004254208898824341	0.029549536731785613	1.0	1.0	0.10192307692307692	0.002543444912042504	0.004944939727847188	0.44088176352705405	0.5159393614540089	1.0	0.4122575293632365	0.05223326091755971	0.4784105624905315
b2022	hisB	90	0.0011442889575963117	0.0003335498671450431	180	0.0003156045788110313	0.02680326614505556	1.0	1.0	0.17307692307692307	0.004538594974540288	0.02033010482406335	0.3567134268537074	0.46789303713558955	1.0	0.40044439640815205	0.08880775902573168	0.41230323199464847
b0134	panB	42	0.00033408813622793347	0.00010331805572859423	119	0.0001718921773378146	0.0165653027430574	1.0	1.0	0.08076923076923077	0.001405843187774868	0.005935604625825619	0.2344689378757515	0.28877867296865356	1.0	0.3210845369602821	0.04108753697850282	0.26162380542220254
b0009	mog	25	0.00010877521398325443	0.0013070467502761761	192	0.0003519606619227837	0.025164100161783668	1.0	1.0	0.04807692307692308	0.01778491433100493	0.0019325638754609372	0.3807615230460921	0.43921563701902794	1.0	0.3771677994946096	0.032930918703964	0.40998858003256
